"Time (seconds)","Speed (mph)"
2634,62.0764945
2635,61.79440192
2636,61.49885929
2637,61.2080721
2638,60.95502761
2639,60.78622797
2640,60.73531093
2641,60.80231434
2642,60.95676113
2643,61.1528429
2644,61.35506946
2645,61.54584077
2646,61.70715315
2647,61.82288598
2648,61.89321947
2649,61.92512371
2650,61.92197383
2651,61.88072807
2652,61.77858224
2653,61.57306885
2654,61.23684088
2655,60.7984797
2656,60.35063465
2657,60.01204607
2658,59.86178891
2659,59.88994501
2660,60.00953049
2661,60.12474976
2662,60.18902675
2663,60.20703764
2664,60.203922
2665,60.19605632
2666,60.17753546
2667,60.12906372
2668,60.03974627
2669,59.91933367
2670,59.78151565
2671,59.61557757
2672,59.40197324
2673,59.15416713
2674,58.9074242
2675,58.67448992
2676,58.43070045
2677,58.12798229
2678,57.73848208
2679,57.29662865
2680,56.87483317
2681,56.5306332
2682,56.29575997
2683,56.18589803
2684,56.20275925
2685,56.33941679
2686,56.58569661
2687,56.92107404
2688,57.30160575
2689,57.665251
2690,57.96160813
2691,58.17414388
2692,58.31251151
2693,58.37793817
2694,58.33206851
2695,58.1329666
2696,57.81334757
2697,57.48542678
2698,57.2669751
2699,57.20245844
2700,57.22479771
2701,57.20845546
2702,57.071324
2703,56.81839483
2704,56.52269182
2705,56.26207897
2706,56.06010469
2707,55.91449126
2708,55.83873558
2709,55.83580194
2710,55.87833973
2711,55.92020897
2712,55.92138027
2713,55.89478289
2714,55.90581828
2715,55.99577003
2716,56.13629104
2717,56.26542707
2718,56.33450457
2719,56.32764079
2720,56.27579753
2721,56.25116792
2722,56.32114281
2723,56.50421422
2724,56.77068894
2725,57.07253854
2726,57.36550072
2727,57.6041365
2728,57.72483021
2729,57.66722598
2730,57.44590733
2731,57.181422
2732,57.02520206
2733,57.05841634
2734,57.25688936
2735,57.52955392
2736,57.80307983
2737,58.07644897
2738,58.38618228
2739,58.74376023
2740,59.12060506
2741,59.47508179
2742,59.78390689
2743,60.04226185
2744,60.23132667
2745,60.3073094
2746,60.25149094
2747,60.12730137
2748,60.05602004
2749,60.12130435
2750,60.29996088
2751,60.48052391
2752,60.54500093
2753,60.43847627
2754,60.17888335
2755,59.82714204
2756,59.43919875
2757,58.99919056
2758,58.39635992
2759,57.52445789
2760,56.43253825
2761,55.36400844
2762,54.62979649
2763,54.41217913
2764,54.66263056
2765,55.17736549
2766,55.75241304
2767,56.2694347
2768,56.68846052
2769,57.01378645
2770,57.27341001
2771,57.50298537
2772,57.72493112
2773,57.93490984
2774,58.10908122
2775,58.22380673
2776,58.23318429
2777,57.99843
2778,57.31989415
2779,56.13777768
2780,54.68311919
2781,53.38752418
2782,52.62104039
2783,52.46199492
2784,52.70134428
2785,53.0684854
2786,53.3944222
2787,53.5692477
2788,53.47197085
2789,52.97843273
2790,51.93477219
2791,50.13494786
2792,47.48804391
2793,44.25181524
2794,41.02522723
2795,38.472953
2796,36.97665952
2797,36.46449963
2798,36.58683315
2799,37.04071667
2800,37.69749349
2801,38.51249047
2802,39.41903396
2803,40.30617542
2804,41.05201561
2805,41.57066988
2806,41.83358207
2807,41.83700585
2808,41.56935983
2809,41.03599772
2810,40.29471837
2811,39.43166952
2812,38.48047631
2813,37.402623
2814,36.20722587
2815,35.04271304
